title,category,license,author,asset_url,github_url
Shape Grammar Interpreter,3D Tools,MIT,mathiasplans,https://godotengine.org/asset-library/asset/1871,https://github.com/mathiasplans/shape-grammar-plugin
"Shape Manipulation Basics - Line2D, Geometry2D, Polygon2D (With YT video)",Demos,MIT,ThinkWithGames,https://godotengine.org/asset-library/asset/2137,https://github.com/Goldenlion5648/GodotSlicingGeometryExample
ShapeTexture2D,2D Tools,MIT,aXu-AP,https://godotengine.org/asset-library/asset/2917,https://github.com/aXu-AP/ShapeTexture2D
SharperFirstPersonController,3D Tools,MIT,Framebuffer,https://godotengine.org/asset-library/asset/3491,https://github.com/Framebuffers/SharperFirstPersonController
Sheet to Sprite,2D Tools,MIT,UnluckyNinja,https://godotengine.org/asset-library/asset/1442,https://github.com/UnluckyNinja/godot-addon-sheet2sprite
sheetstoframes,2D Tools,MIT,deepgames,https://godotengine.org/asset-library/asset/1031,https://github.com/deep-entertainment/sheetstoframes
Shell Fur,3D Tools,MIT,Arnklit,https://godotengine.org/asset-library/asset/752,https://github.com/Arnklit/ShellFurGodot
Shell Fur Demo,Demos,MIT,Arnklit,https://godotengine.org/asset-library/asset/753,https://github.com/Arnklit/ShellFurGodotDemo
Siemens S7 PLC Plugin,Tools,MIT,wepall_alex,https://godotengine.org/asset-library/asset/4025,https://github.com/wepall-robotics/siemens-plugin
Signal Basics Demo (with Video),Demos,MIT,ThinkWithGames,https://godotengine.org/asset-library/asset/3002,https://github.com/Goldenlion5648/Godot4SignalsDemo
Signal Event,Tools,MIT,EiTaNBaRiBoA,https://godotengine.org/asset-library/asset/3164,https://github.com/EiTaNBaRiBoA/SignalEvent
Signal Extensions,Scripts,MIT,minami110,https://godotengine.org/asset-library/asset/3661,https://github.com/minami110/godot-signal-extensions
Signal Lens,Tools,MIT,yannlemos,https://godotengine.org/asset-library/asset/3620,https://github.com/yannlemos/signal-lens
Signal Plus,Scripts,MIT,Dexter,https://godotengine.org/asset-library/asset/4024,https://github.com/DexterFstone/godot-signal-plus
SignalBus,Tools,MIT,wokidoo,https://godotengine.org/asset-library/asset/3547,https://github.com/wokidoo/SignalBus
SignalForward,Scripts,MIT,xh4528,https://godotengine.org/asset-library/asset/2965,https://github.com/xh4528/Godot-SignalForward
SignalPrinter,Tools,Unlicense,Duke,https://godotengine.org/asset-library/asset/3230,https://github.com/officialduke99/SignalPrinter
SignalSentry,Scripts,BSD-3-Clause,kidManuel,https://godotengine.org/asset-library/asset/2856,https://github.com/kidManuel/SignalSentry
SignalVisualizer,Tools,MIT,MiniGameDev,https://godotengine.org/asset-library/asset/2067,https://github.com/Ericdowney/SignalVisualizer
Simple 256-Color Shader,Shaders,MIT,pYMxolbo,https://godotengine.org/asset-library/asset/2918,https://github.com/pYMxlobo/256-shader
Simple 2D Water Surface,2D Tools,MIT,khairul169,https://godotengine.org/asset-library/asset/40,https://github.com/khairul169/2d-simplewater
Simple 3D Car,Misc,MIT,HotHead,https://godotengine.org/asset-library/asset/1879,https://github.com/HotHead007/Car-Demo
Simple 3D Puzzle Game Tutorial With Video - Tangrams,Demos,MIT,ThinkWithGames,https://godotengine.org/asset-library/asset/2109,https://github.com/Goldenlion5648/TangramsPuzzle
Simple Asset Studio,2D Tools,MIT,Nickmiste,https://godotengine.org/asset-library/asset/466,https://github.com/Nickmiste/simple-asset-studio
Simple Calculator,Projects,MIT,wewnumam,https://godotengine.org/asset-library/asset/1191,https://github.com/wewnumam/godot-engine-simple-calculator
Simple Camera Shake,Scripts,MIT,Scipioceaser,https://godotengine.org/asset-library/asset/735,https://github.com/Scipioceaser/Godot-Camera-Shake
Simple Card Pile UI,2D Tools,MIT,insideout-andrew,https://godotengine.org/asset-library/asset/2564,https://github.com/insideout-andrew/simple-card-pile-ui
Simple Cards,2D Tools,MIT,twdoor,https://godotengine.org/asset-library/asset/4019,https://github.com/twdoor/simplecards
Simple Dependency Injection,Tools,MIT,comfygrapes,https://godotengine.org/asset-library/asset/3702,https://github.com/why-not-games-studio/dependency-injection-system
Simple Enemy AI - Follow Player (With Tutorial Video),Demos,MIT,ThinkWithGames,https://godotengine.org/asset-library/asset/2956,https://github.com/Goldenlion5648/SmartEnemyMovementDemo
Simple First Person Controller,Misc,MIT,crazy_stewie,https://godotengine.org/asset-library/asset/718,https://github.com/crazyStewie/godot_simple_first_person_controller
Simple First Person Controller,3D Tools,MIT,E1480,https://godotengine.org/asset-library/asset/3712,https://github.com/E1480/Godot4.3_Simple_FPS_Controller
Simple First Person Template,Templates,MIT,asshole42,https://godotengine.org/asset-library/asset/3527,https://github.com/asshole422/simple-first-person-template
Simple Format On Save,Scripts,MIT,ducviet321,https://godotengine.org/asset-library/asset/3965,https://github.com/ducviet321/Godot-Simple-Format-On-Save
Simple FPS camera,Demos,MIT,tavurth,https://godotengine.org/asset-library/asset/2414,https://github.com/tavurth/godot-simple-fps-camera
Simple FPS camera,Demos,MIT,tavurth,https://godotengine.org/asset-library/asset/265,https://github.com/tavurth/godot-simple-fps-camera
Simple Free-Look Camera for Godot 4 in C#,Scripts,MIT,D0ct0rDave,https://godotengine.org/asset-library/asset/3008,https://github.com/D0ct0rDave/SimpleFreeLookCamera4CSharp
Simple Gdscript Formatter,Tools,MIT,madwind,https://godotengine.org/asset-library/asset/3921,https://github.com/madwind/simple_gdscript_formatter
Simple Gears Example (With YT Video),Demos,MIT,ThinkWithGames,https://godotengine.org/asset-library/asset/2331,https://github.com/Goldenlion5648/GearsSimulationInGodot
Simple Grass,3D Tools,MIT,luisboch,https://godotengine.org/asset-library/asset/175,https://github.com/luisboch/projects_images
Simple Grass Textured,3D Tools,MIT,IcterusGames,https://godotengine.org/asset-library/asset/1623,https://github.com/IcterusGames/SimpleGrassTexturedPreview
Simple GUI Transitions,Misc,MIT,joelgomes1994,https://godotengine.org/asset-library/asset/1613,https://github.com/murikistudio/simple-gui-transitions
Simple GUI Transitions,Misc,MIT,joelgomes1994,https://godotengine.org/asset-library/asset/2134,https://github.com/murikistudio/simple-gui-transitions
Simple health bar 2d,2D Tools,MIT,Leo_7197340,https://godotengine.org/asset-library/asset/3791,https://github.com/kakaoiscocoa/simplehealthbar
Simple Level Select,Projects,MIT,iLLe,https://godotengine.org/asset-library/asset/943,https://github.com/iLLsen/levelselect
Simple License,Tools,CC0,GradyTheDev,https://godotengine.org/asset-library/asset/1491,https://github.com/GradyClark/SimpleLicense
simple line renderer,3D Tools,MIT,betalars,https://godotengine.org/asset-library/asset/2563,https://github.com/betalars/line-renderer
Simple Main Menu,Templates,Apache-2.0,sin,https://godotengine.org/asset-library/asset/1985,https://github.com/sinnate/Godot_4.0_MainMenu
Simple Main Menu,Templates,MIT,elisto,https://godotengine.org/asset-library/asset/216,https://github.com/Elisto/Godot-Main-Menu-Example-
Simple MultiMesh,Scripts,MIT,TheQuietCroc,https://godotengine.org/asset-library/asset/3645,https://github.com/TheQuietCroc/SimpleMultiMesh
simple note,Tools,MIT,csocraman,https://godotengine.org/asset-library/asset/3067,https://github.com/csocraman/plugin
Simple Portal System,3D Tools,CC0,Donitzo2,https://godotengine.org/asset-library/asset/2323,https://github.com/Donitzo/godot-simple-portal-system
Simple Project Timer,Tools,MIT,RipeX,https://godotengine.org/asset-library/asset/1127,https://github.com/RipeX/simple-project-timer
Simple Resource Icons.,Misc,GPLv3,mrpedrobraga,https://godotengine.org/asset-library/asset/1813,https://github.com/mrpedrobraga/godot-simple-resource-icons
Simple Rotation Character Selector Demo,Templates,MIT,UnsignedFoo,https://godotengine.org/asset-library/asset/207,https://github.com/CereEnder/godot-rotation-character-selector
Simple Sampler,Misc,MIT,Itooh,https://godotengine.org/asset-library/asset/663,https://github.com/ClementRivaille/godot-simple-sampler
Simple Save,Scripts,MIT,iatenine,https://godotengine.org/asset-library/asset/800,https://github.com/320762931/fbb53700-3c11-11eb-945e-7d80859afe74
Simple Screenshot Script,Scripts,MIT,Maujoe,https://godotengine.org/asset-library/asset/79,https://github.com/Maujoe/godot-simlpe-screenshot-script
Simple Shapes,2D Tools,Unlicense,Hanz,https://godotengine.org/asset-library/asset/2583,https://github.com/GodotID/simple-shapes
Simple Snake,Projects,MIT,komeil shahmoradi,https://godotengine.org/asset-library/asset/1067,https://github.com/komeilshahmoradi/Snake
Simple State Machine First Person Controller,3D Tools,MIT,Jeheno,https://godotengine.org/asset-library/asset/3888,https://github.com/Jeh3no/Godot-Simple-State-Machine-First-Person-Controller
Simple State Machine First Person Controller,3D Tools,MIT,Jeheno,https://godotengine.org/asset-library/asset/3890,https://github.com/Jeh3no/Godot-Simple-State-Machine-First-Person-Controller
Simple Testing,Tools,MIT,Accumulator,https://godotengine.org/asset-library/asset/1864,https://github.com/accmltr/simple-testing-godot
Simple Tileset,2D Tools,MIT,Tony_Turnover,https://godotengine.org/asset-library/asset/1694,https://github.com/CapAntonWalker/Simple-Tileset
Simple Timer,Tools,MIT,TheSpoingle,https://godotengine.org/asset-library/asset/2677,https://github.com/TheSpoingle/godot-simple-timer
Simple TODO,Tools,MIT,KoBeWi,https://godotengine.org/asset-library/asset/1217,https://github.com/KoBeWi/Godot-Simple-TODO
Simple TODO,Tools,MIT,KoBeWi,https://godotengine.org/asset-library/asset/1489,https://github.com/KoBeWi/Godot-Simple-TODO
Simple Tool Button,Tools,MIT,domske,https://godotengine.org/asset-library/asset/3313,https://github.com/domske/godot-addon-simple-tool-button
Simple Touch Joystick,2D Tools,GPLv2,abdulroufsidhu,https://godotengine.org/asset-library/asset/3675,https://github.com/abdulroufsidhu/godot_touch_screen_joystick
Simple UDP,Scripts,MIT,kylehung,https://godotengine.org/asset-library/asset/3804,https://github.com/KGTyrael/Godot-Simple-UDP
Simple Unit Test,Scripts,MIT,accidentallyc,https://godotengine.org/asset-library/asset/2446,https://github.com/accidentallyc/GodotSimpleUnitTest
Simple Wind Shader,Shaders,MIT,Maujoe,https://godotengine.org/asset-library/asset/185,https://github.com/Maujoe/godot-simple-wind-shader
Simple Wind Shader (Incl. Demo),Shaders,MIT,Maujoe,https://godotengine.org/asset-library/asset/74,https://github.com/Maujoe/godot-simple-wind-shader
SimpleFirstPerson,Scripts,MIT,aarroz,https://godotengine.org/asset-library/asset/156,https://github.com/aarroz/simplefps
SimpleFSM,Tools,MIT,visnicio,https://godotengine.org/asset-library/asset/2341,https://github.com/Visnicio/SimpleFSM
SimpleJsonClassConverter,Scripts,MIT,kyo83,https://godotengine.org/asset-library/asset/3339,https://github.com/herve-ch/simple_json_class_converter
SImpleMenuSystem,Scripts,MIT,Voaz,https://godotengine.org/asset-library/asset/1346,https://github.com/Voaz/SImpleMenuSystem
SimpleScriptScroll,Scripts,MIT,IcterusGames,https://godotengine.org/asset-library/asset/3021,https://github.com/IcterusGames/SimpleScriptScroll
SimpleTextureButton,2D Tools,MIT,sericaer,https://godotengine.org/asset-library/asset/3739,https://github.com/sericaer/SimpleTextureButton
Simplified Flight Simulation,3D Tools,MIT,fbcosentino,https://godotengine.org/asset-library/asset/2132,https://github.com/fbcosentino/godot-simplified-flightsim
Simply Console,Tools,MIT,Mediocracy,https://godotengine.org/asset-library/asset/3175,https://github.com/MarkVelez/godot-simply-console
Single File Runtime Console,Misc,MIT,VolodyaKEK,https://godotengine.org/asset-library/asset/721,https://github.com/VolodyaKEK/GodotConsole
SiSHoDit,Tools,GPLv3,xiul,https://godotengine.org/asset-library/asset/2011,https://github.com/Xiul109/SiSHoDit
Skelerealms - Open World RPG Framework,Tools,MIT,Slashscreen,https://godotengine.org/asset-library/asset/3296,https://github.com/SlashScreen/skelerealms
Skeletal Animation Player,3D Tools,CC-BY-SA-4.0,lobziq,https://godotengine.org/asset-library/asset/2283,https://github.com/lobziq/godot-skeletal-animation-player
Skeleton2D Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2731,https://github.com/godotengine/godot-demo-projects
Skeleton2D Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/1027,https://github.com/godotengine/godot-demo-projects
Sketchfab,Tools,MIT,edouardmurat1@gmail.com,https://godotengine.org/asset-library/asset/1482,https://github.com/StrayEddy/sketchfab-godot-plugin
Sketchy Renderer,Projects,CC0,Gyrth,https://godotengine.org/asset-library/asset/1896,https://github.com/Gyrth/SketchyRenderer
SLib – Simplify Your Godot Development,Scripts,MIT,mkh-user,https://godotengine.org/asset-library/asset/3458,https://github.com/Subject-Team/SLib
Slider Gamepad,2D Tools,MIT,mreliptik,https://godotengine.org/asset-library/asset/2699,https://github.com/MrEliptik/slider_gamepad
Slider Label,Misc,MIT,KoBeWi,https://godotengine.org/asset-library/asset/1443,https://github.com/KoBeWi/Godot-Slider-Label
Slider Label,Misc,MIT,KoBeWi,https://godotengine.org/asset-library/asset/1203,https://github.com/KoBeWi/Godot-Slider-Label
Smart Audio Stream,Scripts,MIT,nonunknown,https://godotengine.org/asset-library/asset/658,https://github.com/nonunknown/smart-audio-stream
Smart Drag And Drop Cards,Projects,MIT,Sesin Ivan,https://godotengine.org/asset-library/asset/3132,https://github.com/SesinIvan/relocatable-drag-and-drop-cards
SmartShape2D - Godot 4,2D Tools,MIT,SirRamESQ,https://godotengine.org/asset-library/asset/1790,https://github.com/SirRamEsq/SmartShape2D
SmartShape2D - Godot3,2D Tools,MIT,SirRamESQ,https://godotengine.org/asset-library/asset/715,https://github.com/SirRamEsq/SmartShape2D
SMC - State Machine & Components,Tools,MIT,Epsy,https://godotengine.org/asset-library/asset/3744,https://github.com/alexishachemi/godot-smc
smooth-move,Tools,MIT,babypandabear3,https://godotengine.org/asset-library/asset/1069,https://github.com/babypandabear3/smooth_move
Smoother: physics interpolation node,Tools,MIT,suikadorobo,https://godotengine.org/asset-library/asset/1585,https://github.com/anatolbogun/godot-smoother-node
Smoothing Node,Tools,MIT,lawnjelly,https://godotengine.org/asset-library/asset/447,https://github.com/lawnjelly/smoothing-addon
SmoothPixelSubViewportContainer,2D Tools,MIT,Apples,https://godotengine.org/asset-library/asset/3346,https://github.com/apples/godot-smooth-pixel-subviewport-container
SMRT-Godot,Tools,MIT,brunosxs,https://godotengine.org/asset-library/asset/6,https://github.com/brunosxs/SMRT-Godot
Snake C#,Demos,MIT,danmiranda,https://godotengine.org/asset-library/asset/1941,https://github.com/binamonk/Godot-SnakeCS
Snap Rotate,2D Tools,Unlicense,ccpixel,https://godotengine.org/asset-library/asset/3666,https://github.com/cixil/snap-rotate-godot-plugin
Snap-Castle Mesh Library,Misc,CC0,Malcolm Nixon,https://godotengine.org/asset-library/asset/1614,https://github.com/Malcolmnixon/Malcolm-Snap-Castle
Snowflakes,Misc,MIT,Swarkin,https://godotengine.org/asset-library/asset/3579,https://github.com/Swarkin/Godot-SnowflakesAddon
Snuff Puppy Keyboard,Misc,Proprietary,snekofspice,https://godotengine.org/asset-library/asset/3985,https://github.com/SnekOfSpice/snuff-puppy-keyboard
SO FLUFFY Fur Rendering System,Shaders,MIT,maxvolume,https://godotengine.org/asset-library/asset/2573,https://github.com/maxmuermann/sofluffy
Socket.IO,Scripts,MIT,msabaeian,https://godotengine.org/asset-library/asset/3398,https://github.com/msabaeian/godot-socketio
Soda AudioManager,Tools,MIT,AlexsanderOAlmeida,https://godotengine.org/asset-library/asset/3348,https://github.com/CynoctisDEV/SodaAudioManager
SofiaConsole,Tools,MIT,LauraSofia,https://godotengine.org/asset-library/asset/2289,https://github.com/LauraWebdev/SofiaConsole
SoftBody2D,2D Tools,MIT,ughuuu,https://godotengine.org/asset-library/asset/1621,https://github.com/appsinacup/godot-softbody2d
Solana Client,Tools,MIT,Virus-Axel,https://godotengine.org/asset-library/asset/1765,https://github.com/Virus-Axel/godot-solana-client
Solo Visibility - Focus on selection,Tools,GPLv3,SheepCommander,https://godotengine.org/asset-library/asset/3000,https://github.com/SheepCommander/gd-SoloVisibility
Sota - hexagonal grids,3D Tools,MIT,ardazishvili,https://godotengine.org/asset-library/asset/3236,https://github.com/ardazishvili/Sota
Sound Library Browser,Tools,MIT,RustyPrime,https://godotengine.org/asset-library/asset/4082,https://github.com/RustyPrime/GodotSoundLibraryBrowser
